flight_id,airline_name,flight_date,booking_date,booking_window_days,departure_time,arrival_time,source_city,destination_city,route_popularity,seat_class,base_fare,dynamic_fare,seats_remaining,total_seats,competitor_avg_fare,demand_level,season,day_of_week,is_weekend,user_segment,user_loyalty_tier,promo_applied,weather_condition,cancellation_rate_route,on_time_performance,avg_searches_last_hour,avg_bookings_last_hour,surge_pricing_flag
GO893,Go First,2025-10-16,2025-10-15,1,02:00,03:45,Mumbai,Bangalore,0.86,Economy,4633,5710,36,160,4447,Medium,Peak,Thursday,0,Student,Silver,0,Clear,0.03,96.9,112,43,1
IN789,IndiGo,2025-10-30,2025-10-06,24,17:00,18:15,Ahmedabad,Delhi,0.9,Premium Economy,8083,9161,20,150,9478,Medium,Festival,Thursday,0,Family,Silver,0,Clear,0.1,88.1,33,13,0
AK788,Akasa Air,2025-07-17,2025-07-14,3,16:15,17:00,Pune,Chennai,0.76,Economy,8707,12211,43,180,9527,High,Holiday,Thursday,0,Family,Platinum,0,Clear,0.11,90.5,280,29,1
IN261,IndiGo,2025-10-07,2025-09-12,25,11:00,14:30,Ahmedabad,Pune,0.81,Economy,7706,10235,13,180,8240,High,Holiday,Tuesday,0,Student,Silver,0,Rain,0.07,93.5,278,13,1
GO247,Go First,2025-09-27,2025-08-15,43,07:30,11:15,Mumbai,Delhi,0.65,Economy,6208,6809,19,160,6709,Low,Peak,Saturday,1,Business,Platinum,1,Clear,0.06,88.1,147,53,1
VI959,Vistara,2025-11-11,2025-11-08,3,22:30,23:00,Pune,Mumbai,0.89,Economy,5967,6634,67,150,6858,Medium,Off-Peak,Tuesday,0,Business,Platinum,0,Clear,0.07,86.5,143,35,1
IN894,IndiGo,2025-08-21,2025-07-10,42,20:00,00:15,Bangalore,Kolkata,0.93,Economy,5346,5788,21,160,6323,Low,Peak,Thursday,0,Student,None,0,Clear,0.1,92.0,183,19,0
AI728,Air India,2025-10-15,2025-10-09,6,06:00,10:45,Pune,Ahmedabad,0.84,Business,13753,13753,18,150,15921,Low,Holiday,Wednesday,0,Business,Gold,0,Clear,0.09,91.6,32,3,0
AK171,Akasa Air,2025-10-31,2025-09-22,39,01:30,05:15,Ahmedabad,Kolkata,0.69,Economy,6595,6595,90,200,6859,Low,Off-Peak,Friday,0,Leisure,Silver,1,Clear,0.08,94.8,48,5,0
SP273,SpiceJet,2025-11-07,2025-10-26,12,07:00,10:45,Chennai,Delhi,0.87,Premium Economy,10567,15234,8,180,9600,High,Peak,Friday,0,Business,None,0,Clear,0.05,88.7,106,25,1
SP110,SpiceJet,2025-10-25,2025-10-18,7,05:15,07:30,Ahmedabad,Mumbai,0.5,Economy,5705,7172,49,200,6701,High,Holiday,Saturday,1,Student,None,1,Rain,0.08,97.1,220,20,1
IN519,IndiGo,2025-09-15,2025-09-10,5,05:30,08:15,Hyderabad,Chennai,0.61,Economy,3478,3790,70,200,3259,Medium,Off-Peak,Monday,0,Student,None,0,Clear,0.13,89.8,75,10,0
SP393,SpiceJet,2025-12-15,2025-11-24,21,14:00,16:00,Chennai,Ahmedabad,0.83,Economy,4261,4585,65,200,4988,Low,Holiday,Monday,0,Business,Silver,0,Clear,0.09,91.4,178,23,1
AK300,Akasa Air,2025-12-12,2025-12-10,2,15:00,19:45,Mumbai,Kolkata,0.77,Economy,5629,6336,45,150,5265,Medium,Peak,Friday,0,Business,Silver,0,Clear,0.09,91.3,40,20,0
GO907,Go First,2025-11-02,2025-09-22,41,18:00,19:30,Bangalore,Ahmedabad,1.0,Economy,3366,3867,85,200,3308,Medium,Festival,Sunday,1,Business,Platinum,1,Clear,0.05,92.5,107,38,1
IN326,IndiGo,2025-11-29,2025-11-07,22,21:00,01:45,Kolkata,Delhi,0.7,Economy,8821,9950,66,180,9213,Medium,Off-Peak,Saturday,1,Business,None,0,Clear,0.08,91.0,50,13,0
GO615,Go First,2025-12-21,2025-11-20,31,16:15,20:15,Mumbai,Hyderabad,0.5,Economy,4924,6594,53,150,5672,High,Festival,Sunday,1,Student,Platinum,1,Clear,0.15,94.9,257,19,1
SP574,SpiceJet,2025-10-14,2025-09-12,32,15:30,19:15,Ahmedabad,Bangalore,0.69,Economy,3582,3582,44,200,4198,Low,Holiday,Tuesday,0,Student,Gold,1,Clear,0.07,93.5,124,15,0
AI149,Air India,2025-12-01,2025-11-19,12,21:30,00:30,Pune,Delhi,0.7,Economy,2625,2625,51,160,2711,Low,Off-Peak,Monday,0,Student,Platinum,0,Clear,0.03,91.8,221,8,0
SP257,SpiceJet,2025-08-24,2025-07-10,45,09:00,11:45,Hyderabad,Delhi,0.64,Economy,5681,6661,63,160,6173,Low,Festival,Sunday,1,Family,None,0,Rain,0.05,97.5,122,21,1
VI876,Vistara,2025-09-21,2025-09-14,7,18:30,19:45,Chennai,Delhi,0.95,Economy,5089,5089,11,150,4840,Low,Holiday,Sunday,1,Student,Silver,0,Clear,0.03,89.6,250,14,0
AK822,Akasa Air,2025-11-30,2025-10-25,36,08:45,12:30,Bangalore,Pune,0.75,Economy,2827,2827,45,180,3325,Low,Holiday,Sunday,1,Leisure,Silver,1,Clear,0.07,90.5,155,32,1
SP131,SpiceJet,2025-09-01,2025-08-19,13,12:30,13:30,Delhi,Pune,0.86,Economy,8831,8831,36,200,9216,Low,Off-Peak,Monday,0,Student,None,0,Rain,0.11,89.5,116,19,0
SP173,SpiceJet,2025-12-24,2025-12-11,13,09:00,13:45,Pune,Mumbai,0.81,Business,14639,14639,60,160,16968,Low,Off-Peak,Wednesday,0,Business,Gold,1,Clear,0.05,88.5,31,12,0
VI111,Vistara,2025-09-03,2025-09-01,2,14:30,18:30,Hyderabad,Mumbai,0.75,Economy,3246,4562,30,160,3440,High,Festival,Wednesday,0,Family,None,0,Clear,0.07,91.9,253,50,1
IN828,IndiGo,2025-10-22,2025-09-30,22,21:00,00:15,Ahmedabad,Bangalore,0.78,Economy,6334,6980,64,200,6865,Low,Peak,Wednesday,0,Leisure,None,0,Clear,0.08,88.0,133,17,0
VI811,Vistara,2025-07-14,2025-06-11,33,10:45,14:45,Bangalore,Mumbai,0.79,Economy,7589,10319,51,150,8444,High,Festival,Monday,0,Business,Gold,1,Clear,0.08,93.8,229,36,1
SP473,SpiceJet,2025-12-29,2025-11-14,45,14:30,16:45,Kolkata,Delhi,0.66,Economy,4776,5152,58,150,5663,Low,Off-Peak,Monday,0,Student,Silver,0,Fog,0.1,96.3,115,41,1
SP961,SpiceJet,2025-10-16,2025-10-02,14,05:00,08:30,Kolkata,Bangalore,0.78,Business,10140,11561,80,180,12097,Medium,Peak,Thursday,0,Leisure,None,0,Clear,0.03,98.3,255,2,0
AI492,Air India,2025-07-30,2025-06-11,49,21:45,22:30,Kolkata,Chennai,0.93,Business,15120,17933,51,180,15095,Medium,Festival,Wednesday,0,Family,Silver,1,Clear,0.06,94.8,298,58,1
VI704,Vistara,2025-09-22,2025-08-04,49,22:30,02:45,Hyderabad,Delhi,0.68,Economy,5512,6417,89,200,6365,High,Holiday,Monday,0,Business,None,1,Clear,0.11,89.7,99,27,1
AK859,Akasa Air,2025-10-23,2025-10-13,10,20:30,22:30,Delhi,Pune,0.83,Economy,2872,2872,74,180,2942,Low,Off-Peak,Thursday,0,Student,Gold,0,Clear,0.03,88.4,214,15,0
AK151,Akasa Air,2025-08-28,2025-08-12,16,18:15,22:45,Bangalore,Delhi,0.83,Economy,6592,8590,55,200,6505,Medium,Festival,Thursday,0,Student,None,0,Clear,0.08,94.6,192,52,1
SP461,SpiceJet,2025-08-21,2025-07-15,37,09:45,13:15,Mumbai,Delhi,0.69,Economy,4525,4946,44,160,4796,Low,Holiday,Thursday,0,Family,Silver,0,Clear,0.1,91.4,227,29,1
AK238,Akasa Air,2025-12-12,2025-11-17,25,14:15,15:00,Delhi,Ahmedabad,0.89,Economy,6061,6061,59,160,6569,Low,Holiday,Friday,0,Leisure,None,1,Storm,0.12,90.2,118,3,0
SP298,SpiceJet,2025-08-18,2025-08-05,13,16:00,17:45,Mumbai,Kolkata,0.52,Economy,7251,8101,13,160,7645,Medium,Holiday,Monday,0,Family,Silver,0,Fog,0.11,91.5,116,21,1
AI527,Air India,2025-11-16,2025-10-01,46,07:15,10:00,Pune,Ahmedabad,0.84,Economy,6577,7406,12,180,7256,High,Holiday,Sunday,1,Family,None,1,Clear,0.03,89.0,192,56,1
IN259,IndiGo,2025-09-19,2025-08-11,39,20:00,22:30,Ahmedabad,Delhi,0.69,Economy,5419,7438,47,150,5738,High,Festival,Friday,0,Business,Silver,0,Clear,0.15,91.8,214,41,1
VI111,Vistara,2025-09-10,2025-07-27,45,04:15,05:00,Kolkata,Pune,0.72,Economy,4611,5674,81,200,4791,Medium,Festival,Wednesday,0,Business,None,0,Clear,0.11,93.2,240,41,1
SP212,SpiceJet,2025-07-16,2025-07-14,2,15:00,19:30,Delhi,Bangalore,0.68,Economy,4979,5727,68,180,5203,Low,Festival,Wednesday,0,Family,Gold,0,Clear,0.09,93.6,119,34,1
AK321,Akasa Air,2025-07-21,2025-06-05,46,13:00,14:00,Mumbai,Ahmedabad,1.0,Premium Economy,7249,7249,53,160,8451,Medium,Off-Peak,Monday,0,Leisure,Silver,1,Clear,0.06,98.1,134,6,0
VI810,Vistara,2025-12-10,2025-10-11,60,02:45,04:00,Kolkata,Pune,0.58,Economy,4019,5196,16,160,4605,Medium,Peak,Wednesday,0,Family,None,0,Storm,0.03,94.4,193,36,1
IN496,IndiGo,2025-12-01,2025-10-28,34,01:45,03:45,Kolkata,Ahmedabad,0.94,Economy,5406,6458,79,200,5308,Low,Festival,Monday,0,Family,Silver,0,Clear,0.11,97.0,146,34,1
AK442,Akasa Air,2025-07-11,2025-06-25,16,14:30,17:30,Mumbai,Pune,0.75,Economy,4202,6335,48,200,4946,High,Festival,Friday,0,Student,None,0,Storm,0.08,90.4,91,21,1
SP318,SpiceJet,2025-11-17,2025-09-28,50,17:30,20:30,Mumbai,Ahmedabad,0.67,Economy,3976,4823,36,200,3849,Low,Peak,Monday,0,Business,None,0,Clear,0.08,89.0,230,44,1
AI940,Air India,2025-12-29,2025-11-29,30,00:00,02:30,Mumbai,Kolkata,0.72,Business,14587,15679,44,150,14899,Medium,Off-Peak,Monday,0,Leisure,None,1,Storm,0.11,89.9,295,42,1
GO925,Go First,2025-11-14,2025-10-16,29,19:45,20:30,Mumbai,Bangalore,0.91,Economy,8281,8955,55,180,7986,Low,Holiday,Friday,0,Business,None,0,Clear,0.1,96.8,179,23,1
VI461,Vistara,2025-12-17,2025-10-26,52,08:30,10:30,Delhi,Pune,0.86,Economy,2875,3824,18,180,2960,High,Holiday,Wednesday,0,Family,None,0,Fog,0.09,90.6,280,22,1
VI699,Vistara,2025-07-21,2025-07-03,18,10:45,11:30,Chennai,Hyderabad,0.73,Economy,6116,7368,41,160,5849,Medium,Festival,Monday,0,Student,None,1,Clear,0.08,92.2,184,34,1
AK356,Akasa Air,2025-11-05,2025-09-12,54,03:00,07:15,Chennai,Delhi,0.66,Economy,3070,3520,37,150,3582,Medium,Off-Peak,Wednesday,0,Family,Gold,0,Clear,0.11,95.3,70,21,1
AK100,Akasa Air,2025-12-30,2025-11-12,48,21:45,22:15,Hyderabad,Kolkata,0.69,Business,15762,17485,25,200,14965,Medium,Holiday,Tuesday,0,Student,Gold,1,Rain,0.07,90.8,117,57,1
VI882,Vistara,2025-08-18,2025-08-06,12,17:15,18:45,Hyderabad,Kolkata,0.69,Business,10634,15276,12,180,9795,High,Peak,Monday,0,Leisure,None,0,Fog,0.05,89.7,144,17,1
AI853,Air India,2025-09-10,2025-07-17,55,04:15,08:15,Kolkata,Hyderabad,0.57,Economy,8786,11337,46,150,9065,High,Holiday,Wednesday,0,Business,None,0,Clear,0.03,87.4,208,41,1
AK520,Akasa Air,2025-10-09,2025-09-16,23,01:15,03:30,Ahmedabad,Bangalore,0.67,Economy,3494,4099,48,180,4173,Low,Festival,Thursday,0,Leisure,None,1,Clear,0.1,85.7,225,52,1
IN669,IndiGo,2025-10-26,2025-08-28,59,22:30,01:45,Ahmedabad,Pune,0.83,Premium Economy,11752,16089,51,200,13067,High,Holiday,Sunday,1,Family,None,0,Clear,0.11,91.9,42,19,1
AK905,Akasa Air,2025-09-10,2025-07-13,59,22:00,00:30,Mumbai,Chennai,0.85,Economy,8465,8918,23,160,8845,Low,Off-Peak,Wednesday,0,Leisure,None,0,Clear,0.13,91.0,70,21,1
AI920,Air India,2025-11-20,2025-09-28,53,06:30,09:30,Ahmedabad,Pune,0.69,Economy,4684,5513,8,160,5189,Medium,Festival,Thursday,0,Family,None,1,Fog,0.06,97.9,118,55,1
VI723,Vistara,2025-09-16,2025-08-20,27,05:30,06:30,Ahmedabad,Pune,0.65,Business,16880,18901,57,160,17263,Medium,Holiday,Tuesday,0,Student,None,1,Clear,0.05,99.0,148,29,1
AK603,Akasa Air,2025-12-12,2025-10-26,47,04:45,05:45,Delhi,Bangalore,0.64,Business,12563,13496,20,150,13965,Medium,Off-Peak,Friday,0,Family,Silver,0,Rain,0.1,99.0,111,14,0
GO117,Go First,2025-10-20,2025-09-07,43,16:15,17:15,Delhi,Bangalore,0.9,Economy,4380,4715,56,200,4058,Low,Holiday,Monday,0,Family,None,0,Clear,0.1,92.8,144,59,1
AI801,Air India,2025-12-02,2025-11-24,8,16:15,20:30,Mumbai,Kolkata,0.64,Economy,2562,2728,32,150,2342,Low,Festival,Tuesday,0,Business,None,1,Clear,0.03,89.3,182,57,1
GO375,Go First,2025-11-20,2025-10-21,30,18:30,21:30,Bangalore,Mumbai,0.66,Economy,7866,7866,60,180,8434,Low,Off-Peak,Thursday,0,Leisure,None,0,Clear,0.11,95.3,77,20,0
AK118,Akasa Air,2025-11-24,2025-11-06,18,05:15,06:15,Chennai,Delhi,0.78,Business,11599,12633,12,180,13183,Low,Holiday,Monday,0,Student,None,0,Clear,0.09,94.2,278,35,1
IN521,IndiGo,2025-12-05,2025-11-13,22,16:00,17:45,Chennai,Delhi,0.92,Economy,7169,7305,51,160,7665,Low,Peak,Friday,0,Business,None,1,Clear,0.08,90.7,97,28,1
IN914,IndiGo,2025-09-02,2025-07-20,44,12:45,15:30,Chennai,Hyderabad,0.96,Economy,7938,8544,14,200,7776,Low,Festival,Tuesday,0,Leisure,Gold,0,Fog,0.09,87.1,204,14,0
AK300,Akasa Air,2025-12-04,2025-11-05,29,11:45,12:00,Pune,Kolkata,0.77,Economy,8653,9193,23,160,8381,Low,Off-Peak,Thursday,0,Student,Gold,0,Clear,0.1,98.4,224,34,1
AI311,Air India,2025-11-16,2025-10-20,27,17:45,18:15,Chennai,Ahmedabad,0.71,Economy,6053,6053,32,150,6503,Low,Holiday,Sunday,1,Student,None,1,Fog,0.07,95.2,70,20,0
GO188,Go First,2025-08-21,2025-07-15,37,18:15,21:15,Chennai,Bangalore,0.8,Economy,5912,7675,79,160,5470,High,Festival,Thursday,0,Family,Platinum,1,Clear,0.06,91.5,211,35,1
IN421,IndiGo,2025-12-03,2025-10-17,47,15:00,19:30,Pune,Ahmedabad,0.9,Economy,8019,9453,65,180,9185,Medium,Off-Peak,Wednesday,0,Leisure,None,0,Clear,0.08,82.3,114,34,1
AI849,Air India,2025-10-17,2025-09-16,31,20:30,00:30,Chennai,Pune,0.5,Premium Economy,11244,12163,87,200,12216,Medium,Peak,Friday,0,Family,None,1,Clear,0.11,95.1,61,20,0
SP946,SpiceJet,2025-10-31,2025-10-13,18,19:15,21:45,Hyderabad,Delhi,0.83,Economy,3872,4432,78,160,4394,Medium,Holiday,Friday,0,Student,Gold,0,Clear,0.15,92.4,291,14,0
IN396,IndiGo,2025-12-28,2025-12-08,20,05:45,06:15,Chennai,Pune,0.5,Business,14614,18692,45,160,15444,High,Holiday,Sunday,1,Student,None,1,Rain,0.03,89.1,47,7,1
SP867,SpiceJet,2025-12-28,2025-11-07,51,03:15,04:15,Delhi,Hyderabad,0.65,Economy,3232,3694,56,160,3745,Medium,Off-Peak,Sunday,1,Business,None,0,Clear,0.07,83.3,121,36,1
VI178,Vistara,2025-08-26,2025-08-10,16,07:15,10:30,Delhi,Ahmedabad,0.59,Economy,6989,8304,31,150,7054,Medium,Festival,Tuesday,0,Leisure,Platinum,0,Clear,0.1,94.3,58,2,0
IN915,IndiGo,2025-10-22,2025-10-11,11,02:30,06:15,Ahmedabad,Chennai,0.75,Economy,2639,3346,47,160,3056,Medium,Peak,Wednesday,0,Student,Silver,0,Clear,0.1,99.0,255,48,1
AK810,Akasa Air,2025-09-07,2025-07-10,59,11:30,12:30,Hyderabad,Mumbai,1.0,Business,9573,9573,23,180,10994,Low,Holiday,Sunday,1,Family,Silver,0,Clear,0.11,88.0,291,12,0
AI515,Air India,2025-10-18,2025-10-03,15,11:00,13:30,Kolkata,Delhi,0.9,Economy,3594,4624,30,160,3317,Medium,Festival,Saturday,1,Student,None,0,Clear,0.11,91.3,271,58,1
AK116,Akasa Air,2025-11-05,2025-10-03,33,01:00,02:30,Mumbai,Ahmedabad,0.87,Economy,2672,3235,10,180,2517,High,Holiday,Wednesday,0,Leisure,Gold,0,Clear,0.03,87.9,101,50,1
VI777,Vistara,2025-09-07,2025-08-21,17,20:45,21:00,Hyderabad,Kolkata,0.85,Business,11383,12389,52,160,10546,Low,Peak,Sunday,1,Student,None,0,Rain,0.09,91.9,31,8,0
IN446,IndiGo,2025-10-06,2025-08-15,52,10:15,12:15,Pune,Kolkata,0.66,Economy,7414,10475,47,200,7287,High,Peak,Monday,0,Business,None,1,Clear,0.03,91.9,234,12,1
AI793,Air India,2025-12-04,2025-11-27,7,01:00,03:15,Mumbai,Delhi,0.69,Economy,5022,5318,10,160,5593,Low,Festival,Thursday,0,Student,Platinum,0,Clear,0.04,91.3,85,12,0
VI432,Vistara,2025-12-08,2025-11-04,34,07:30,08:30,Chennai,Mumbai,0.56,Business,9525,11963,17,180,10955,Medium,Festival,Monday,0,Family,None,0,Rain,0.12,94.6,69,18,0
IN952,IndiGo,2025-08-30,2025-08-29,1,04:00,07:30,Chennai,Pune,0.69,Economy,5397,6877,44,200,6072,High,Off-Peak,Saturday,1,Business,Gold,0,Clear,0.08,90.2,85,11,1
VI837,Vistara,2025-12-26,2025-10-30,57,16:15,18:00,Kolkata,Ahmedabad,0.53,Economy,5228,6145,12,160,5721,Medium,Off-Peak,Friday,0,Student,None,0,Clear,0.06,93.3,237,50,1
VI616,Vistara,2025-11-26,2025-10-27,30,19:30,23:30,Pune,Ahmedabad,1.0,Economy,3275,3453,24,160,3468,Low,Festival,Wednesday,0,Business,Silver,1,Fog,0.11,88.6,39,7,0
IN858,IndiGo,2025-12-31,2025-12-01,30,14:30,16:45,Kolkata,Mumbai,0.82,Economy,6597,6597,94,200,6875,Medium,Festival,Wednesday,0,Business,None,1,Clear,0.1,99.0,103,4,0
VI371,Vistara,2025-08-19,2025-08-10,9,09:00,11:00,Bangalore,Ahmedabad,0.7,Economy,8399,8399,76,160,9538,Low,Peak,Tuesday,0,Business,Silver,1,Clear,0.05,92.3,271,39,1
VI868,Vistara,2025-08-10,2025-07-29,12,00:45,04:30,Pune,Delhi,0.74,Economy,5028,6424,19,200,4647,High,Off-Peak,Sunday,1,Business,Platinum,1,Clear,0.08,85.8,266,26,1
GO448,Go First,2025-10-29,2025-10-20,9,07:15,10:45,Chennai,Ahmedabad,1.0,Economy,8068,8068,31,180,7563,Low,Holiday,Wednesday,0,Leisure,None,1,Fog,0.11,91.7,125,53,1
VI435,Vistara,2025-09-03,2025-08-15,19,17:00,20:30,Hyderabad,Bangalore,0.85,Economy,2866,3844,66,160,2621,High,Holiday,Wednesday,0,Business,Platinum,0,Clear,0.08,92.6,240,40,1
AK209,Akasa Air,2025-08-31,2025-07-06,56,00:00,01:00,Chennai,Kolkata,0.74,Economy,4936,6616,94,200,5677,High,Holiday,Sunday,1,Business,None,0,Clear,0.09,93.9,216,14,1
IN226,IndiGo,2025-08-31,2025-08-29,2,15:15,16:45,Kolkata,Delhi,0.64,Economy,6633,7828,56,180,7941,Medium,Off-Peak,Sunday,1,Business,None,0,Storm,0.07,99.0,178,23,1
GO950,Go First,2025-12-04,2025-11-23,11,12:00,13:45,Pune,Ahmedabad,0.94,Premium Economy,8699,10443,41,180,8280,Medium,Holiday,Thursday,0,Business,Silver,0,Clear,0.11,95.2,104,39,1
VI918,Vistara,2025-09-15,2025-08-26,20,22:30,00:30,Mumbai,Kolkata,1.0,Economy,7673,11777,73,150,8308,High,Peak,Monday,0,Student,Gold,0,Clear,0.03,95.8,121,40,1
GO409,Go First,2025-10-28,2025-10-17,11,00:15,01:30,Pune,Bangalore,0.58,Business,17789,21818,83,180,19928,High,Peak,Tuesday,0,Family,Silver,1,Fog,0.05,94.1,94,34,1
AK498,Akasa Air,2025-08-20,2025-07-29,22,14:30,18:00,Kolkata,Ahmedabad,0.79,Economy,6838,7822,46,200,6640,Low,Festival,Wednesday,0,Business,Gold,0,Fog,0.05,93.5,116,46,1
SP374,SpiceJet,2025-12-15,2025-12-02,13,02:15,03:45,Mumbai,Delhi,0.57,Economy,2957,3343,24,160,3447,Medium,Off-Peak,Monday,0,Business,Silver,0,Clear,0.1,87.5,158,7,0
AK501,Akasa Air,2025-10-09,2025-09-04,35,22:00,02:30,Ahmedabad,Bangalore,0.71,Business,14220,16633,57,150,16339,Medium,Holiday,Thursday,0,Leisure,Silver,0,Clear,0.12,86.6,158,25,1
IN492,IndiGo,2025-11-04,2025-09-25,40,08:00,10:30,Ahmedabad,Pune,0.92,Business,16491,17576,6,160,18715,Medium,Festival,Tuesday,0,Leisure,Silver,1,Rain,0.04,98.2,63,4,0
GO201,Go First,2025-09-09,2025-09-05,4,06:00,07:45,Bangalore,Hyderabad,0.73,Premium Economy,11453,11453,34,160,11350,Low,Off-Peak,Tuesday,0,Business,None,1,Clear,0.03,87.8,53,24,1
SP273,SpiceJet,2025-10-15,2025-10-13,2,10:45,13:00,Ahmedabad,Hyderabad,0.78,Economy,7800,9088,24,150,8530,Medium,Peak,Wednesday,0,Business,Platinum,0,Rain,0.09,88.5,39,4,0
AK738,Akasa Air,2025-07-11,2025-06-19,22,12:15,15:15,Chennai,Kolkata,0.86,Economy,7534,8391,84,180,6852,Medium,Off-Peak,Friday,0,Family,Gold,0,Clear,0.07,94.5,176,39,1
AK104,Akasa Air,2025-11-04,2025-10-12,23,12:15,15:30,Chennai,Pune,0.81,Economy,7298,10741,47,150,7534,High,Festival,Tuesday,0,Business,Silver,0,Clear,0.03,93.4,86,25,1
VI951,Vistara,2025-12-21,2025-12-18,3,04:00,08:15,Bangalore,Pune,0.57,Business,9333,10649,53,150,9982,Medium,Holiday,Sunday,1,Leisure,Silver,0,Clear,0.06,91.7,60,30,1
AK106,Akasa Air,2025-08-04,2025-07-28,7,02:45,05:00,Mumbai,Hyderabad,0.5,Economy,8171,8706,63,150,8046,Low,Peak,Monday,0,Business,Silver,0,Clear,0.04,97.0,42,5,0
GO335,Go First,2025-12-17,2025-12-02,15,14:30,15:00,Chennai,Delhi,0.55,Business,17804,20083,57,200,16445,Medium,Peak,Wednesday,0,Business,None,1,Fog,0.06,90.2,51,4,0
SP264,SpiceJet,2025-10-24,2025-10-08,16,19:00,22:45,Bangalore,Ahmedabad,0.97,Economy,8141,9901,73,200,8450,Medium,Peak,Friday,0,Family,None,0,Fog,0.15,92.9,45,8,0
AK931,Akasa Air,2025-10-01,2025-08-19,43,04:00,07:45,Kolkata,Ahmedabad,0.85,Economy,4385,5529,40,150,4384,High,Holiday,Wednesday,0,Leisure,None,0,Clear,0.08,97.1,161,46,1
VI575,Vistara,2025-11-11,2025-10-17,25,06:15,07:15,Bangalore,Ahmedabad,0.91,Economy,8290,10440,9,160,9438,High,Off-Peak,Tuesday,0,Business,Silver,0,Clear,0.11,93.9,68,13,1
VI625,Vistara,2025-08-16,2025-07-21,26,06:00,08:15,Mumbai,Ahmedabad,0.99,Economy,7440,7440,53,160,8354,Low,Off-Peak,Saturday,1,Leisure,None,0,Clear,0.08,84.6,56,19,0
SP339,SpiceJet,2025-10-16,2025-09-30,16,06:00,09:00,Kolkata,Chennai,0.67,Premium Economy,9265,13630,22,200,9560,High,Peak,Thursday,0,Student,Platinum,0,Rain,0.1,92.2,171,55,1
VI179,Vistara,2025-10-04,2025-10-01,3,14:00,16:15,Chennai,Delhi,0.72,Business,14167,15690,21,160,16592,Medium,Peak,Saturday,1,Leisure,None,1,Clear,0.08,81.5,75,15,0
AI394,Air India,2025-12-05,2025-12-02,3,01:45,05:30,Chennai,Ahmedabad,0.82,Economy,2550,3322,36,150,2370,Medium,Festival,Friday,0,Leisure,None,0,Clear,0.07,99.0,123,50,1
GO643,Go First,2025-08-24,2025-06-28,57,21:45,00:15,Ahmedabad,Pune,0.91,Economy,3622,4800,8,180,4269,High,Festival,Sunday,1,Business,None,0,Clear,0.1,98.6,134,21,1
VI779,Vistara,2025-09-29,2025-09-19,10,16:00,18:00,Hyderabad,Ahmedabad,0.8,Business,9739,11735,19,150,10634,Medium,Off-Peak,Monday,0,Family,Silver,0,Clear,0.11,93.7,158,39,1
VI867,Vistara,2025-07-16,2025-07-07,9,04:45,05:15,Mumbai,Delhi,0.99,Economy,6237,6978,31,180,6336,Medium,Holiday,Wednesday,0,Family,None,0,Rain,0.12,95.7,51,20,0
AI406,Air India,2025-09-25,2025-08-10,46,03:45,07:45,Pune,Mumbai,0.7,Economy,6917,8410,34,160,7810,Low,Peak,Thursday,0,Leisure,None,0,Clear,0.09,91.1,208,59,1
AK690,Akasa Air,2025-12-22,2025-11-07,45,20:45,21:45,Kolkata,Delhi,0.96,Economy,8214,8214,56,180,8211,Low,Off-Peak,Monday,0,Family,None,1,Clear,0.09,94.4,234,53,1
SP985,SpiceJet,2025-12-08,2025-12-05,3,15:00,17:15,Ahmedabad,Delhi,0.69,Economy,5211,6693,58,200,5588,Medium,Festival,Monday,0,Business,None,1,Fog,0.13,95.4,275,27,1
SP400,SpiceJet,2025-11-24,2025-10-17,38,00:45,04:45,Chennai,Pune,0.56,Premium Economy,10836,14187,68,160,10154,High,Holiday,Monday,0,Student,Gold,0,Clear,0.08,84.1,179,46,1
VI908,Vistara,2025-12-26,2025-12-20,6,23:30,01:15,Pune,Delhi,0.58,Economy,7768,9663,35,160,9301,Medium,Festival,Friday,0,Business,Platinum,0,Clear,0.05,94.0,40,2,0
SP494,SpiceJet,2025-09-08,2025-09-04,4,15:30,19:15,Ahmedabad,Chennai,0.9,Economy,4218,5728,14,160,4383,Medium,Peak,Monday,0,Leisure,None,0,Clear,0.12,91.4,197,30,1
AK756,Akasa Air,2025-09-30,2025-08-20,41,13:45,14:30,Chennai,Kolkata,0.64,Economy,2756,2966,57,180,3207,Low,Holiday,Tuesday,0,Family,Gold,0,Clear,0.12,89.8,59,21,1
VI409,Vistara,2025-11-20,2025-11-01,19,06:45,09:30,Delhi,Chennai,0.77,Business,12218,17162,65,180,11181,High,Holiday,Thursday,0,Leisure,Gold,0,Fog,0.03,90.3,298,56,1
SP802,SpiceJet,2025-12-28,2025-11-14,44,17:15,19:30,Ahmedabad,Delhi,0.83,Economy,5745,6572,10,160,6379,Medium,Holiday,Sunday,1,Business,None,0,Rain,0.08,92.2,175,32,1
IN677,IndiGo,2025-10-22,2025-09-10,42,22:45,02:00,Kolkata,Ahmedabad,0.82,Economy,3484,3959,51,200,3601,Medium,Off-Peak,Wednesday,0,Student,Silver,1,Clear,0.08,88.7,68,29,1
SP523,SpiceJet,2025-10-10,2025-09-26,14,11:15,14:00,Mumbai,Bangalore,0.95,Economy,7468,9443,70,160,7720,High,Off-Peak,Friday,0,Student,Platinum,0,Fog,0.06,91.3,197,40,1
